,Time,OpeningPrice,HighPrice,LowPrice,TradePrice,CandleAccTradeVolume,candleAccTradePrice
123,2020-12-19T09:00:00,25151000,26410000,24947000,26169000,1.84848E+11,7210.7292
124,2020-12-20T09:00:00,26169000,26562000,25422000,25880000,1.63658E+11,6316.485854
125,2020-12-21T09:00:00,25890000,26588000,24600000,25387000,3.50219E+11,13640.52346
126,2020-12-22T09:00:00,25387000,26828000,24925000,26776000,2.06133E+11,7994.073583
127,2020-12-23T09:00:00,26776000,27070000,25600000,26380000,3.28305E+11,12398.44761
128,2020-12-24T09:00:00,26380000,26608000,25774000,26503000,1.7457E+11,6661.237365
129,2020-12-25T09:00:00,26503000,27271000,26171000,27122000,2.135E+11,7979.827412
130,2020-12-26T09:00:00,27122000,29524000,26983000,29378000,2.71146E+11,9647.774225
131,2020-12-27T09:00:00,29378000,31800000,28802000,29319000,6.01524E+11,19899.62591
132,2020-12-28T09:00:00,29347000,30587000,29167000,30249000,2.45506E+11,8175.159923
133,2020-12-29T09:00:00,30219000,30520000,29028000,30498000,2.18091E+11,7302.220616
134,2020-12-30T09:00:00,30498000,31999000,30333000,31891000,3.20941E+11,10282.8228
135,2020-12-31T09:00:00,31923000,32386000,31300000,32042000,2.56765E+11,8041.248074
136,2021-01-01T09:00:00,32037000,32599000,31800000,32296000,1.85614E+11,5752.494216
137,2021-01-02T09:00:00,32295000,36600000,31920000,35700000,6.02336E+11,17451.16768
138,2021-01-03T09:00:00,35700000,39453000,35500000,37537000,9.58875E+11,25381.50662
139,2021-01-04T09:00:00,37537000,38476000,33000000,36460000,8.47277E+11,23598.19459
140,2021-01-05T09:00:00,36478000,38590000,34357000,38093000,4.91554E+11,13461.98168
141,2021-01-06T09:00:00,38107000,41000000,37380000,40762000,5.91564E+11,15168.9807
142,2021-01-07T09:00:00,40764000,44990000,40250000,44698000,7.33603E+11,17201.05519
143,2021-01-08T09:00:00,44698000,48550000,42271000,47215000,1.00643E+12,21891.12559
144,2021-01-09T09:00:00,47201000,47650000,45171000,45718000,6.25675E+11,13453.12657
145,2021-01-10T09:00:00,45716000,47000000,39500000,43404000,1.01701E+12,23031.00699
146,2021-01-11T09:00:00,43400000,43570000,35010000,40094000,1.95198E+12,50543.88222
147,2021-01-12T09:00:00,40094000,40888000,36654000,38577000,8.77052E+11,22472.57576
148,2021-01-13T09:00:00,38496000,41900000,37001000,41380000,6.09116E+11,15632.80207
149,2021-01-14T09:00:00,41380000,43998000,40510000,42735000,6.75453E+11,15952.88893
150,2021-01-15T09:00:00,42787000,43199000,38690000,40952000,6.65645E+11,16278.02916
151,2021-01-16T09:00:00,40951000,41800000,39689000,40086000,4.23473E+11,10393.35015
152,2021-01-17T09:00:00,40070000,40722000,38102000,39536000,3.85287E+11,9785.469952
153,2021-01-18T09:00:00,39536000,40999000,38699000,40008000,3.34193E+11,8374.535245
154,2021-01-19T09:00:00,40008000,41251000,39580000,39586000,3.99356E+11,9913.189479
155,2021-01-20T09:00:00,39580000,39998000,37579000,39253000,3.99571E+11,10290.52814
156,2021-01-21T09:00:00,39253000,39329000,33867000,34519000,6.84409E+11,18816.54602
157,2021-01-22T09:00:00,34525000,37342000,31662000,36345000,7.55562E+11,21883.00424
158,2021-01-23T09:00:00,36345000,37018000,34678000,35493000,3.1219E+11,8710.028598
159,2021-01-24T09:00:00,35494000,36283000,34250000,35539000,2.70814E+11,7625.876467
160,2021-01-25T09:00:00,35539000,38388000,35394000,36054000,5.39927E+11,14596.3552
161,2021-01-26T09:00:00,36054000,36594000,34808000,35923000,3.02641E+11,8489.583177
162,2021-01-27T09:00:00,35929000,36026000,33235000,34300000,3.23529E+11,9356.771613
163,2021-01-28T09:00:00,34293000,37186000,33726000,36624000,3.34666E+11,9452.485501
164,2021-01-29T09:00:00,36631000,41072000,35514000,37523000,1.2975E+12,33565.73801
165,2021-01-30T09:00:00,37523000,38201000,36230000,37087000,4.6514E+11,12481.60664
166,2021-01-31T09:00:00,37039000,37633000,35800000,36408000,4.19203E+11,11396.06447
167,2021-02-01T09:00:00,36408000,38161000,35907000,36618000,5.08488E+11,13783.13636
168,2021-02-02T09:00:00,36618000,38300000,36323000,37910000,3.60086E+11,9650.442205
169,2021-02-03T09:00:00,37910000,39371000,37909000,39357000,3.78424E+11,9775.500022
170,2021-02-04T09:00:00,39345000,41426000,38059000,39810000,5.80257E+11,14561.23463
171,2021-02-05T09:00:00,39809000,40770000,39492000,40424000,3.11722E+11,7783.097938
172,2021-02-06T09:00:00,40421000,43622000,40345000,41725000,5.4158E+11,12812.76462
173,2021-02-07T09:00:00,41725000,42630000,40501000,41921000,3.51595E+11,8432.559742
174,2021-02-08T09:00:00,41921000,49583000,41562000,49070000,1.16041E+12,25472.07406
175,2021-02-09T09:00:00,49070000,51200000,48350000,48779000,9.06199E+11,18283.67538
176,2021-02-10T09:00:00,48788000,49781000,47350000,48550000,5.64587E+11,11588.865
177,2021-02-11T09:00:00,48550000,51800000,48074000,51370000,6.14627E+11,12305.59268
178,2021-02-12T09:00:00,51370000,52280000,50237000,50836000,4.5776E+11,8911.898307
179,2021-02-13T09:00:00,50836000,51757000,50258000,50626000,3.59313E+11,7055.123455
180,2021-02-14T09:00:00,50625000,53380000,50403000,52706000,5.93644E+11,11364.08402
181,2021-02-15T09:00:00,52711000,53086000,50313000,52532000,4.55753E+11,8789.306931
182,2021-02-16T09:00:00,52518000,55500000,51773000,54760000,6.38509E+11,11825.60488
183,2021-02-17T09:00:00,54760000,58120000,54431000,57484000,6.51598E+11,11559.32777
184,2021-02-18T09:00:00,57458000,58426000,56405000,57852000,5.2291E+11,9072.44556
185,2021-02-19T09:00:00,57852000,63680000,57038000,63649000,7.46564E+11,12496.05048
186,2021-02-20T09:00:00,63649000,65985000,62399000,64251000,1.05477E+12,16375.10552
187,2021-02-21T09:00:00,64260000,65846000,63381000,65417000,5.83974E+11,9000.189894
188,2021-02-22T09:00:00,65416000,65488000,56562000,61744000,1.74157E+12,28418.51483
189,2021-02-23T09:00:00,61688000,61760000,50900000,55105000,1.97728E+12,36042.68861
190,2021-02-24T09:00:00,55106000,58150000,52875000,56500000,1.06841E+12,19006.41113
191,2021-02-25T09:00:00,56501000,58890000,53800000,54168000,9.04484E+11,15921.35059
192,2021-02-26T09:00:00,54128000,55226000,51809000,53804000,7.14875E+11,13302.34743
193,2021-02-27T09:00:00,53835000,55579000,52780000,53494000,4.01671E+11,7402.628448
194,2021-02-28T09:00:00,53494000,54098000,49755000,51798000,5.95382E+11,11516.37107
195,2021-03-01T09:00:00,51798000,56992000,51560000,56426000,6.11898E+11,11303.17672
196,2021-03-02T09:00:00,56438000,57405000,54657000,56000000,5.17511E+11,9266.678217
197,2021-03-03T09:00:00,56007000,59640000,55662000,57933000,6.20693E+11,10755.94573
198,2021-03-04T09:00:00,57933000,59159000,55600000,56426000,6.75976E+11,11821.02544
199,2021-03-05T09:00:00,56410000,56437000,54500000,54780000,1.82812E+11,3321.606134
